Image,X,Y
p001354.jpg,85232.12633,446925.6367
p001355.jpg,85233.25659,446925.1837
p001356.jpg,85234.33296,446924.5226
p001357.jpg,85235.3264,446923.7811
p001358.jpg,85236.27628,446922.9687
p001359.jpg,85237.23024,446922.359
p001360.jpg,85237.31754,446922.7542
p001361.jpg,85236.29665,446923.3592
p001362.jpg,85235.32608,446923.9968
p001363.jpg,85234.20003,446924.7073
p001364.jpg,85233.07896,446925.2759
p001365.jpg,85231.95494,446925.7471
p001366.jpg,85230.8044,446925.5653
p001367.jpg,85229.78714,446924.8696
p001368.jpg,85229.02417,446923.8098
p001369.jpg,85228.39954,446922.6313
p001370.jpg,85227.74878,446921.6119
p001371.jpg,85227.08688,446920.6168
p001372.jpg,85226.94792,446919.4402
p001373.jpg,85227.68764,446918.5666
p001374.jpg,85228.69885,446917.869
p001375.jpg,85229.72258,446917.2698
p001376.jpg,85230.71715,446916.6354
p001377.jpg,85231.59857,446915.9608
p001378.jpg,85232.16949,446915.2571
p001379.jpg,85232.05669,446914.6766
p001380.jpg,85231.40735,446914.8018
p001381.jpg,85230.6734,446915.3944
p001382.jpg,85229.70274,446916.236
p001383.jpg,85228.74275,446917.0357
p001384.jpg,85227.76355,446917.8126
p001385.jpg,85226.73267,446918.5943
p001386.jpg,85225.71741,446919.2632
p001387.jpg,85224.67545,446919.7841
p001388.jpg,85223.61226,446920.1023
p001389.jpg,85222.61188,446920.1144
p001390.jpg,85221.73096,446919.7969
p001391.jpg,85221.17459,446918.9751
p001392.jpg,85220.81285,446917.8963
p001393.jpg,85220.42825,446916.8961
p001394.jpg,85219.95078,446915.9254
p001395.jpg,85219.30466,446914.9173
p001396.jpg,85218.54263,446914.0178
p001397.jpg,85217.74623,446913.1912
p001398.jpg,85216.87186,446912.4035
p001399.jpg,85216.1338,446911.605
p001400.jpg,85215.62619,446910.686
p001401.jpg,85215.10965,446909.8322
p001402.jpg,85214.50626,446909.0331
p001403.jpg,85213.88283,446908.2988
p001404.jpg,85213.87431,446908.478
p001405.jpg,85214.55328,446908.9152
p001406.jpg,85215.18146,446909.5169
p001407.jpg,85215.78329,446910.4385
p001408.jpg,85216.30017,446911.3593
p001409.jpg,85216.94975,446912.2238
p001410.jpg,85217.7899,446913.0142
p001411.jpg,85218.61169,446913.9252
p001412.jpg,85219.41989,446914.901
p001413.jpg,85220.08395,446915.8704
p001414.jpg,85220.5818,446916.9865
p001415.jpg,85220.78244,446918.2314
p001416.jpg,85220.77362,446919.5005
p001417.jpg,85220.4949,446920.8326
p001418.jpg,85219.92696,446921.9459
p001419.jpg,85219.42282,446922.5245
p001420.jpg,85218.96202,446922.9246
p001421.jpg,85218.39273,446923.4354
p001422.jpg,85217.37372,446923.697
p001423.jpg,85216.35162,446923.1758
p001424.jpg,85215.52858,446922.3524
p001425.jpg,85214.84753,446921.5136
p001426.jpg,85214.16727,446920.6253
p001427.jpg,85213.34818,446919.8557
p001428.jpg,85212.72133,446918.9852
p001429.jpg,85212.06012,446918.0783
p001430.jpg,85211.34644,446917.2448
p001431.jpg,85210.59297,446916.3235
p001432.jpg,85209.87761,446915.4401
p001433.jpg,85209.19118,446914.6079
p001434.jpg,85208.41048,446913.7725
p001435.jpg,85207.6864,446912.8687
p001436.jpg,85206.91943,446911.9318
p001437.jpg,85206.12802,446911.0321
p001438.jpg,85205.37064,446910.1595
p001439.jpg,85204.58958,446909.2628
p001440.jpg,85203.87045,446908.2682
p001441.jpg,85203.633,446907.1992
p001442.jpg,85203.7924,446906.2095
p001443.jpg,85204.4552,446905.3367
p001444.jpg,85205.33456,446904.4576
p001445.jpg,85206.24916,446903.6132
p001446.jpg,85207.20776,446902.7975
p001447.jpg,85208.27643,446902.0077
p001448.jpg,85209.2964,446901.2666
p001449.jpg,85210.26022,446900.3944
p001450.jpg,85211.25433,446899.5337
p001451.jpg,85212.32135,446898.7686
p001452.jpg,85213.34425,446897.9741
p001453.jpg,85214.27701,446897.2115
p001454.jpg,85215.34013,446896.4191
p001455.jpg,85216.37149,446895.6945
p001456.jpg,85217.36981,446894.9996
p001457.jpg,85218.29309,446894.2572
p001458.jpg,85219.02489,446893.3737
p001459.jpg,85218.97905,446892.4491
p001460.jpg,85218.35837,446891.5277
p001461.jpg,85217.604,446890.4965
p001462.jpg,85216.8371,446889.4865
p001463.jpg,85216.08997,446888.5452
p001464.jpg,85215.35883,446887.7086
p001465.jpg,85215.02913,446887.7054
p001466.jpg,85215.70702,446888.0647
p001467.jpg,85216.48972,446888.9578
p001468.jpg,85217.24565,446889.8646
p001469.jpg,85218.07605,446890.818
p001470.jpg,85218.79105,446891.6758
p001471.jpg,85219.53906,446892.2917
p001472.jpg,85220.45998,446892.0053
p001473.jpg,85221.46628,446891.3433
p001474.jpg,85222.37712,446890.7087
p001475.jpg,85223.17157,446890.1362
p001476.jpg,85224.03157,446889.6727
p001477.jpg,85225.03122,446889.3188
p001478.jpg,85225.83914,446888.504
p001479.jpg,85226.61098,446887.6886
p001480.jpg,85227.4032,446886.8939
p001481.jpg,85227.65945,446886.0251
p001482.jpg,85227.23996,446885.2794
p001483.jpg,85226.32823,446884.9768
p001484.jpg,85225.34534,446885.1392
p001485.jpg,85224.71925,446885.829
p001486.jpg,85224.82286,446886.8051
p001487.jpg,85225.25516,446887.7897
p001488.jpg,85225.3989,446888.6535
p001489.jpg,85225.01868,446889.3429
p001490.jpg,85223.96397,446889.7648
p001491.jpg,85222.89507,446890.3883
p001492.jpg,85221.8674,446891.1604
p001493.jpg,85220.847,446891.9505
p001494.jpg,85219.8598,446892.7628
p001495.jpg,85218.8689,446893.5635
p001496.jpg,85217.84201,446894.382
p001497.jpg,85216.84644,446895.2013
p001498.jpg,85215.88472,446895.976
p001499.jpg,85214.90138,446896.8288
p001500.jpg,85213.87718,446897.6607
p001501.jpg,85212.87372,446898.4229
p001502.jpg,85211.85312,446899.2026
p001503.jpg,85210.8549,446900.0161
p001504.jpg,85209.79282,446900.918
p001505.jpg,85208.78581,446901.7292
p001506.jpg,85207.77625,446902.5181
p001507.jpg,85206.77173,446903.3774
p001508.jpg,85205.74477,446904.2429
p001509.jpg,85204.74298,446905.0176
p001510.jpg,85203.97423,446905.8314
p001511.jpg,85203.7446,446906.8985
p001512.jpg,85204.15234,446908.0095
p001513.jpg,85204.82668,446909.1002
p001514.jpg,85205.61632,446910.1295
p001515.jpg,85206.48927,446911.1145
p001516.jpg,85207.37675,446912.1053
p001517.jpg,85208.17995,446913.0991
p001518.jpg,85209.00766,446914.1281
p001519.jpg,85209.86115,446915.1248
p001520.jpg,85210.72757,446916.134
p001521.jpg,85211.58582,446917.1567
p001522.jpg,85212.45673,446918.2092
p001523.jpg,85213.33063,446919.1667
p001524.jpg,85214.19513,446920.1718
p001525.jpg,85215.03955,446921.1729
p001526.jpg,85215.90164,446922.2294
p001527.jpg,85216.7789,446923.3036
p001528.jpg,85217.62105,446924.3235
p001529.jpg,85218.43121,446925.4759
p001530.jpg,85219.20648,446926.5153
p001531.jpg,85220.00096,446927.5366
p001532.jpg,85220.78264,446928.578
p001533.jpg,85221.59425,446929.7065
p001534.jpg,85222.41266,446930.7805
p001535.jpg,85223.29298,446931.7582
p001536.jpg,85224.23119,446932.7885
p001537.jpg,85225.15413,446933.6997
p001538.jpg,85226.01291,446934.7028
p001539.jpg,85226.9118,446935.6698
p001540.jpg,85227.80765,446936.6919
p001541.jpg,85228.55705,446937.741
p001542.jpg,85229.37029,446938.7375
p001543.jpg,85230.23102,446939.7745
p001544.jpg,85231.1275,446940.7238
p001545.jpg,85231.93782,446941.7109
p001546.jpg,85232.73242,446942.7817
p001547.jpg,85233.52708,446943.8257
p001548.jpg,85234.33101,446944.8454
p001549.jpg,85235.16226,446945.7774
p001550.jpg,85236.10593,446946.7866
p001551.jpg,85237.06264,446947.8178
p001552.jpg,85237.97981,446948.902
p001553.jpg,85238.76132,446950.0357
p001554.jpg,85239.50082,446951.2516
p001555.jpg,85240.2373,446952.3403
p001556.jpg,85241.07436,446953.3494
p001557.jpg,85241.97151,446954.4247
p001558.jpg,85242.68251,446955.4855
p001559.jpg,85243.41176,446956.5758
p001560.jpg,85244.26566,446957.6143
p001561.jpg,85245.13599,446958.6648
p001562.jpg,85246.00793,446959.648
p001563.jpg,85246.9384,446960.7803
p001564.jpg,85247.7908,446961.7811
p001565.jpg,85248.61484,446962.8105
p001566.jpg,85249.49036,446963.9338
p001567.jpg,85250.27501,446964.9731
p001568.jpg,85251.11195,446966.0451
p001569.jpg,85251.97397,446967.0552
p001570.jpg,85252.88774,446967.97
p001571.jpg,85253.94049,446968.612
p001572.jpg,85255.11021,446969.1118
p001573.jpg,85256.08554,446969.72
p001574.jpg,85256.73267,446970.6581
p001575.jpg,85257.12939,446971.8331
p001576.jpg,85257.50677,446972.9369
p001577.jpg,85257.6889,446974.0717
p001578.jpg,85257.7579,446975.2056
p001579.jpg,85258.12491,446976.2745
p001580.jpg,85258.78802,446977.2268
p001581.jpg,85259.63605,446978.0668
p001582.jpg,85260.37241,446978.7865
p001583.jpg,85260.93207,446979.4927
p001584.jpg,85175.75552,446809.1907
p001585.jpg,85175.10295,446808.5716
p001586.jpg,85174.51804,446807.7397
p001587.jpg,85173.87564,446807.0731
p001588.jpg,85173.07063,446806.4969
p001589.jpg,85172.32715,446805.8361
p001590.jpg,85171.68715,446805.0354
p001591.jpg,85171.14099,446804.3266
p001592.jpg,85170.81789,446803.7638
p001593.jpg,85171.0611,446803.8004
p001594.jpg,85171.46295,446804.7159
p001595.jpg,85172.11276,446805.5057
p001596.jpg,85172.85918,446806.2247
p001597.jpg,85173.73759,446806.8834
p001598.jpg,85174.56909,446807.5826
p001599.jpg,85174.99083,446808.5194
p001600.jpg,85174.68982,446809.5596
p001601.jpg,85174.01793,446810.3711
p001602.jpg,85173.15216,446811.1265
p001603.jpg,85172.2948,446811.94
p001604.jpg,85171.35338,446812.5883
p001605.jpg,85170.28297,446813.0044
p001606.jpg,85169.28281,446812.7629
p001607.jpg,85168.49687,446811.9888
p001608.jpg,85167.7473,446811.0026
p001609.jpg,85167.07303,446810.1037
p001610.jpg,85166.39426,446809.2298
p001611.jpg,85165.69565,446808.5427
p001612.jpg,85165.19626,446808.717
p001613.jpg,85165.72932,446809.2384
p001614.jpg,85166.40138,446810.0215
p001615.jpg,85167.1629,446810.9565
p001616.jpg,85167.94167,446811.8077
p001617.jpg,85168.69066,446812.6266
p001618.jpg,85169.33342,446813.5832
p001619.jpg,85169.31966,446814.5168
p001620.jpg,85168.88078,446815.2838
p001621.jpg,85168.25386,446815.8036
p001622.jpg,85167.71802,446815.901
p001623.jpg,85166.84209,446815.9213
p001624.jpg,85165.76768,446815.6157
p001625.jpg,85164.90121,446814.8183
p001626.jpg,85164.27838,446813.8624
p001627.jpg,85163.70662,446812.8156
p001628.jpg,85163.08087,446811.8542
p001629.jpg,85162.40367,446810.907
p001630.jpg,85161.71732,446810.1071
p001631.jpg,85160.99683,446809.4529
p001632.jpg,85160.42349,446808.7969
p001633.jpg,85160.01665,446807.9751
p001634.jpg,85159.72319,446807.0059
p001635.jpg,85159.30673,446806.0903
p001636.jpg,85158.74309,446805.124
p001637.jpg,85158.26634,446804.0272
p001638.jpg,85158.02127,446802.9329
p001639.jpg,85158.1676,446801.8322
p001640.jpg,85158.61253,446800.8221
p001641.jpg,85159.22455,446799.8768
p001642.jpg,85159.93646,446799.0745
p001643.jpg,85160.71698,446798.3194
p001644.jpg,85161.3358,446797.8591
p001645.jpg,85161.20699,446798.35
p001646.jpg,85161.5016,446799.0755
p001647.jpg,85162.06117,446799.9399
p001648.jpg,85162.73036,446800.7654
p001649.jpg,85163.40213,446801.5444
p001650.jpg,85163.75589,446802.4177
p001651.jpg,85163.41479,446803.2596
p001652.jpg,85162.68347,446803.9913
p001653.jpg,85161.8387,446804.6591
p001654.jpg,85160.98398,446805.332
p001655.jpg,85160.29697,446805.9869
p001656.jpg,85160.48988,446806.28
p001657.jpg,85160.76389,446805.9772
p001658.jpg,85161.53409,446805.4983
p001659.jpg,85162.33545,446804.8574
p001660.jpg,85163.23122,446804.1874
p001661.jpg,85164.02107,446803.5601
p001662.jpg,85164.50629,446802.9045
p001663.jpg,85164.08157,446802.3955
p001664.jpg,85163.39775,446801.6427
p001665.jpg,85162.68712,446800.8149
p001666.jpg,85162.0426,446799.9984
p001667.jpg,85161.36691,446799.2524
p001668.jpg,85160.63667,446798.8851
p001669.jpg,85160.08475,446799.2181
p001670.jpg,85159.29466,446799.7852
p001671.jpg,85158.50876,446800.511
p001672.jpg,85157.77693,446801.1631
p001673.jpg,85157.5098,446801.92
p001674.jpg,85157.65071,446802.8762
p001675.jpg,85158.13437,446803.9273
p001676.jpg,85158.6432,446804.9211
p001677.jpg,85159.1624,446805.9264
p001678.jpg,85159.65401,446806.9853
p001679.jpg,85160.10515,446808.085
p001680.jpg,85160.67725,446809.018
p001681.jpg,85161.5166,446809.7428
p001682.jpg,85162.28883,446810.6564
p001683.jpg,85162.89693,446811.6901
p001684.jpg,85163.51079,446812.7233
p001685.jpg,85164.2235,446813.7252
p001686.jpg,85164.97826,446814.6773
p001687.jpg,85165.7951,446815.6179
p001688.jpg,85166.73199,446816.5242
p001689.jpg,85167.54628,446817.4036
p001690.jpg,85168.23264,446818.3127
p001691.jpg,85169.00639,446819.2297
p001692.jpg,85169.79558,446820.0751
p001693.jpg,85170.59856,446821.0094
p001694.jpg,85171.33678,446821.9363
p001695.jpg,85172.06912,446822.8809
p001696.jpg,85172.85664,446823.8085
p001697.jpg,85173.5499,446824.1404
p001698.jpg,85174.15726,446823.4742
p001699.jpg,85175.07268,446822.5751
p001700.jpg,85176.0192,446821.7038
p001701.jpg,85176.99687,446820.8602
p001702.jpg,85177.91267,446820.0503
p001703.jpg,85178.78934,446819.2347
p001704.jpg,85179.77827,446818.3815
p001705.jpg,85180.70317,446817.62
p001706.jpg,85181.59636,446816.9135
p001707.jpg,85182.40704,446816.2397
p001708.jpg,85182.63072,446815.6152
p001709.jpg,85182.23593,446815.9257
p001710.jpg,85181.45503,446816.5251
p001711.jpg,85180.54495,446817.2418
p001712.jpg,85179.63388,446818.0256
p001713.jpg,85178.61479,446818.8361
p001714.jpg,85177.69606,446819.5928
p001715.jpg,85176.78731,446820.4069
p001716.jpg,85175.87653,446821.1859
p001717.jpg,85174.93164,446821.9598
p001718.jpg,85174.08034,446822.688
p001719.jpg,85173.3689,446823.4156
p001720.jpg,85173.4361,446824.3344
p001721.jpg,85173.9761,446825.2008
p001722.jpg,85174.58527,446826.215
p001723.jpg,85175.29419,446827.2571
p001724.jpg,85176.1391,446828.194
p001725.jpg,85177.05382,446829.1351
p001726.jpg,85177.89807,446830.1335
p001727.jpg,85178.74844,446831.1387
p001728.jpg,85179.56296,446831.9955
p001729.jpg,85180.32071,446832.8539
p001730.jpg,85181.12544,446833.7846
p001731.jpg,85181.87944,446834.676
p001732.jpg,85182.60115,446835.5425
p001733.jpg,85183.43497,446836.4868
p001734.jpg,85184.19005,446837.4128
p001735.jpg,85184.94949,446838.3698
p001736.jpg,85185.75372,446839.2899
p001737.jpg,85186.48338,446840.2127
p001738.jpg,85187.22871,446841.1395
p001739.jpg,85187.99075,446842.1104
p001740.jpg,85188.72467,446843.0185
p001741.jpg,85189.49385,446843.9488
p001742.jpg,85190.24951,446844.944
p001743.jpg,85190.97026,446845.8452
p001744.jpg,85191.65154,446846.7606
p001745.jpg,85192.3683,446847.7076
p001746.jpg,85193.06631,446848.5746
p001747.jpg,85193.79701,446849.3613
p001748.jpg,85194.56996,446850.1315
p001749.jpg,85195.03703,446850.7747
p001750.jpg,85194.8027,446850.7874
p001751.jpg,85194.48875,446850.7312
p001752.jpg,85194.20685,446850.8785
p001753.jpg,85194.46994,446851.0843
p001754.jpg,85195.45105,446851.4794
p001755.jpg,85196.36732,446852.0522
p001756.jpg,85197.19833,446852.773
p001757.jpg,85197.73808,446853.6995
p001758.jpg,85197.9315,446854.7515
p001759.jpg,85197.70659,446855.9297
p001760.jpg,85197.23767,446857.0949
p001761.jpg,85196.54823,446858.2089
p001762.jpg,85195.86008,446859.1251
p001763.jpg,85195.1691,446860.0087
p001764.jpg,85194.41809,446860.6759
p001765.jpg,85193.48727,446861.0588
p001766.jpg,85192.70169,446860.881
p001767.jpg,85191.95311,446860.2318
p001768.jpg,85191.33124,446859.6935
p001769.jpg,85191.16351,446860.0361
p001770.jpg,85191.62471,446860.8173
p001771.jpg,85192.09622,446861.7024
p001772.jpg,85192.79482,446862.4841
p001773.jpg,85193.45062,446863.0814
p001774.jpg,85193.51115,446862.9411
p001775.jpg,85193.05205,446862.3505
p001776.jpg,85193.31854,446861.4348
p001777.jpg,85194.0045,446860.808
p001778.jpg,85194.8654,446860.2198
p001779.jpg,85195.71851,446859.4579
p001780.jpg,85196.52992,446858.5297
p001781.jpg,85197.16031,446857.6279
p001782.jpg,85197.79646,446856.65
p001783.jpg,85198.02586,446855.5533
p001784.jpg,85197.78638,446854.5204
p001785.jpg,85197.24947,446853.4859
p001786.jpg,85196.511,446852.4697
p001787.jpg,85195.7153,446851.558
p001788.jpg,85194.90732,446850.6486
p001789.jpg,85194.15596,446849.757
p001790.jpg,85193.3279,446848.7882
p001791.jpg,85192.5321,446847.8154
p001792.jpg,85191.76083,446846.8157
p001793.jpg,85190.92325,446845.8239
p001794.jpg,85190.14659,446844.8765
p001795.jpg,85189.34985,446843.8787
p001796.jpg,85188.61444,446842.9141
p001797.jpg,85187.85599,446842.0265
p001798.jpg,85187.07036,446841.0932
p001799.jpg,85186.27943,446840.1802
p001800.jpg,85185.48402,446839.2267
p001801.jpg,85184.68008,446838.3221
p001802.jpg,85183.82204,446837.3542
p001803.jpg,85183.07451,446836.41
p001804.jpg,85182.30635,446835.376
p001805.jpg,85181.52876,446834.454
p001806.jpg,85180.72879,446833.5417
p001807.jpg,85179.9559,446832.6118
p001808.jpg,85179.06285,446831.6457
p001809.jpg,85178.20485,446830.7065
p001810.jpg,85177.37238,446829.7147
p001811.jpg,85176.58142,446828.6647
p001812.jpg,85175.79533,446827.6375
p001813.jpg,85175.01982,446826.6373
p001814.jpg,85174.21135,446825.5963
p001815.jpg,85173.34103,446824.5135
p001816.jpg,85172.61703,446823.5051
p001817.jpg,85171.82562,446822.5539
p001818.jpg,85171.00389,446821.5654
p001819.jpg,85170.25832,446820.6772
p001820.jpg,85169.40318,446819.8602
p001821.jpg,85168.6255,446818.966
p001822.jpg,85167.92334,446818.0695
p001823.jpg,85167.26225,446817.1456
p001824.jpg,85167.26674,446816.2929
p001825.jpg,85167.80496,446815.9066
p001826.jpg,85168.5863,446815.5435
p001827.jpg,85169.39258,446814.8281
p001828.jpg,85170.26521,446813.9791
p001829.jpg,85171.1739,446813.1598
p001830.jpg,85172.1124,446812.3284
p001831.jpg,85172.99667,446811.5525
p001832.jpg,85173.87286,446810.8038
p001833.jpg,85174.81847,446810.1796
